fips,2020,2021,2022,2023
13257,53.3167,60.4536,74.5174,55.6257
13259,53.3167,60.4536,74.5174,55.6257
13261,53.3167,60.4536,74.5174,55.6257
13263,53.3167,60.4536,74.5174,55.6257
13265,53.3167,60.4536,74.5174,55.6257
13267,53.3167,60.4536,74.5174,55.6257
13269,53.3167,60.4536,74.5174,55.6257
13271,53.3167,60.4536,74.5174,55.6257
13273,53.3167,60.4536,74.5174,55.6257
13275,53.3167,60.4536,74.5174,55.6257
13277,53.3167,60.4536,74.5174,55.6257
13279,53.3167,60.4536,74.5174,55.6257
13281,53.3167,60.4536,74.5174,55.6257
13283,53.3167,60.4536,74.5174,55.6257
13285,53.3167,60.4536,74.5174,55.6257
13287,53.3167,60.4536,74.5174,55.6257
13289,53.3167,60.4536,74.5174,55.6257
13291,53.3167,60.4536,74.5174,55.6257
13293,53.3167,60.4536,74.5174,55.6257
13295,53.3167,60.4536,74.5174,55.6257
13297,53.3167,60.4536,74.5174,55.6257
13299,53.3167,60.4536,74.5174,55.6257
13301,53.3167,60.4536,74.5174,55.6257
13303,53.3167,60.4536,74.5174,55.6257
13305,53.3167,60.4536,74.5174,55.6257
13307,53.3167,60.4536,74.5174,55.6257
13309,53.3167,60.4536,74.5174,55.6257
13311,53.3167,60.4536,74.5174,55.6257
13313,53.3167,60.4536,74.5174,55.6257
13315,53.3167,60.4536,74.5174,55.6257
13317,53.3167,60.4536,74.5174,55.6257
13319,53.3167,60.4536,74.5174,55.6257
13321,53.3167,60.4536,74.5174,55.6257
16001,50.378,63.4972,77.3512,58.0396
16003,50.378,63.4972,77.3512,58.0396
16005,50.378,63.4972,77.3512,58.0396
16007,50.378,63.4972,77.3512,58.0396
16009,50.378,63.4972,77.3512,58.0396
16011,50.378,63.4972,77.3512,58.0396
16013,50.378,63.4972,77.3512,58.0396
16015,50.378,63.4972,77.3512,58.0396
16017,50.378,63.4972,77.3512,58.0396
16019,50.378,63.4972,77.3512,58.0396
16021,50.378,63.4972,77.3512,58.0396
16023,50.378,63.4972,77.3512,58.0396
16025,50.378,63.4972,77.3512,58.0396
16027,50.378,63.4972,77.3512,58.0396
16029,50.378,63.4972,77.3512,58.0396
16031,50.378,63.4972,77.3512,58.0396
16033,50.378,63.4972,77.3512,58.0396
16035,50.378,63.4972,77.3512,58.0396
16037,50.378,63.4972,77.3512,58.0396
16039,50.378,63.4972,77.3512,58.0396
16041,50.378,63.4972,77.3512,58.0396
16043,50.378,63.4972,77.3512,58.0396
16045,50.378,63.4972,77.3512,58.0396
16047,50.378,63.4972,77.3512,58.0396
16049,50.378,63.4972,77.3512,58.0396
16051,50.378,63.4972,77.3512,58.0396
16053,50.378,63.4972,77.3512,58.0396
16055,50.378,63.4972,77.3512,58.0396
16057,50.378,63.4972,77.3512,58.0396
16059,50.378,63.4972,77.3512,58.0396
16061,50.378,63.4972,77.3512,58.0396
16063,50.378,63.4972,77.3512,58.0396
16065,50.378,63.4972,77.3512,58.0396
16067,50.378,63.4972,77.3512,58.0396
16069,50.378,63.4972,77.3512,58.0396
16071,50.378,63.4972,77.3512,58.0396
16073,50.378,63.4972,77.3512,58.0396
16075,50.378,63.4972,77.3512,58.0396
16077,50.378,63.4972,77.3512,58.0396
16079,50.378,63.4972,77.3512,58.0396
16081,50.378,63.4972,77.3512,58.0396
16083,50.378,63.4972,77.3512,58.0396
16085,50.378,63.4972,77.3512,58.0396
16087,50.378,63.4972,77.3512,58.0396
17001,46.8095,62.5527,67.1706,46.8095
17003,46.8095,62.5527,67.1706,46.8095
17005,46.8095,62.5527,67.1706,46.8095
17007,46.8095,62.5527,67.1706,46.8095
17009,46.8095,62.5527,67.1706,46.8095
17011,46.8095,62.5527,67.1706,46.8095
17013,46.8095,62.5527,67.1706,46.8095
17015,46.8095,62.5527,67.1706,46.8095
17017,46.8095,62.5527,67.1706,46.8095
17019,46.8095,62.5527,67.1706,46.8095
17021,46.8095,62.5527,67.1706,46.8095
17023,46.8095,62.5527,67.1706,46.8095
17025,46.8095,62.5527,67.1706,46.8095
17027,46.8095,62.5527,67.1706,46.8095
17029,46.8095,62.5527,67.1706,46.8095
17031,46.8095,62.5527,67.1706,46.8095
17033,46.8095,62.5527,67.1706,46.8095
17035,46.8095,62.5527,67.1706,46.8095
17037,46.8095,62.5527,67.1706,46.8095
17039,46.8095,62.5527,67.1706,46.8095
17041,46.8095,62.5527,67.1706,46.8095
17043,46.8095,62.5527,67.1706,46.8095
17045,46.8095,62.5527,67.1706,46.8095
17047,46.8095,62.5527,67.1706,46.8095
17049,46.8095,62.5527,67.1706,46.8095
17051,46.8095,62.5527,67.1706,46.8095
17053,46.8095,62.5527,67.1706,46.8095
17055,46.8095,62.5527,67.1706,46.8095
17057,46.8095,62.5527,67.1706,46.8095
17059,46.8095,62.5527,67.1706,46.8095
17061,46.8095,62.5527,67.1706,46.8095
17063,46.8095,62.5527,67.1706,46.8095
17065,46.8095,62.5527,67.1706,46.8095
17067,46.8095,62.5527,67.1706,46.8095
17069,46.8095,62.5527,67.1706,46.8095
17071,46.8095,62.5527,67.1706,46.8095
17073,46.8095,62.5527,67.1706,46.8095
17075,46.8095,62.5527,67.1706,46.8095
17077,46.8095,62.5527,67.1706,46.8095
17079,46.8095,62.5527,67.1706,46.8095
17081,46.8095,62.5527,67.1706,46.8095
17083,46.8095,62.5527,67.1706,46.8095
17085,46.8095,62.5527,67.1706,46.8095
17087,46.8095,62.5527,67.1706,46.8095
17089,46.8095,62.5527,67.1706,46.8095
17091,46.8095,62.5527,67.1706,46.8095
17093,46.8095,62.5527,67.1706,46.8095
17095,46.8095,62.5527,67.1706,46.8095
17097,46.8095,62.5527,67.1706,46.8095
17099,46.8095,62.5527,67.1706,46.8095
17101,46.8095,62.5527,67.1706,46.8095
17103,46.8095,62.5527,67.1706,46.8095
