fips,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
04009,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04011,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04012,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04013,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04015,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04017,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04019,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04021,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04023,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04025,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04027,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05001,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05003,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05005,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05007,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05009,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05011,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05013,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05015,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05017,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05019,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05021,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05023,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05025,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05027,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05029,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05031,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05033,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05035,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05037,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05039,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05041,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
05043,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
