fips,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
36107,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36109,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36111,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36113,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36115,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36117,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36119,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36121,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
36123,5.36,5.52,5.79,5.76,6.16,6.61,6.54,6.73,7.21,7.1,7.8,8.31,8.22,8.68,9.55,9.37,9.41,10.05,10.23,10.59,10.66,10.5,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37001,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37003,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37005,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37007,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37009,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37011,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37013,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37015,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37017,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37019,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37021,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37023,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37025,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37027,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37029,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37031,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37033,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37035,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37037,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37039,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37041,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37043,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37045,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37047,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37049,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37051,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37053,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37055,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37057,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37059,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37061,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37063,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37065,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37067,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37069,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37071,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37073,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37075,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37077,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37079,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37081,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37083,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37085,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37087,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37089,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37091,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37093,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37095,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37097,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37099,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37101,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37103,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37105,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37107,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37109,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37111,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37113,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37115,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37117,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37119,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37121,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37123,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37125,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37127,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37129,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37131,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37133,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37135,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37137,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37139,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37141,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37143,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37145,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37147,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37149,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37151,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37153,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37155,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37157,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37159,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37161,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37163,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37165,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37167,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
37169,5.36,5.52,5.79,5.26,5.54,5.7,5.99,6.04,6.25,6.89,7.18,7.31,7.82,8.31,8.55,8.64,8.74,9.48,10.23,9.74,10.06,9.57,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
